idealPower1;sref;idealPower2;href;
idealPower1;sref;idealPower2;href;
-8.253834;737.51198908173;6.351918;133159.504529554;
8.253834;-1900.74202567354;-6.351918;-580002.628854232;
-3.253834;-61.5875611258667;3.351918;-35253.1229753476;
-4.253834;98.2323489156527;4.351918;20884.4195262862;
-3.63918999919852;5.67794380549171e-013;3.97989566707229;-1.24107431085974e-011;
