idealPower1;sref;idealPower2;href;
11.60865546;-1518.8756376977021;-5.2945041100000001;-401664.60815820086;
0;141.7607590632106;0;-92794.563169706293;
-10.617699999999999;1660.6394208206805;6.8851000000000004;308867.44380346121;
6.8851000000000004;-843.16361006252805;-10.617699999999999;-712208.47022101993;
-10.617678860352591;1660.636396760915;6.8851445882824516;308870.04498848622;
-10.617678860352591;1660.636396760915;6.8851445882824516;308870.04498848622;
-5.9995000000000003;999.99865721572371;6.8851445882824516;308870.04498848622;
-5.9995093867146263;999.99999999999443;5.018945809864503;200000.00000000006;
